id,type,subject,nation,region,province,city,conservation_org,collection,inventory_id,author,measure_height,measure_length,measure_unit,materials,conservation_status,conservation_status_desc,description,notes,acquisition_type,acquisition_resp,acquisition_date,acquisition_place,property,path_image_verso,path_image_recto,begin_date,end_date
205253,disegno,"Veduta della Piazza e Palazzo Vescovile, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219465 Album 7 - tav. 29,Liverani Romolo,23,28,cm.,carta/ penna/ acquarello,buono,"Macchiato e sfrangiato lungo il lato superiore, a causa del nastro adesivo, ora rimosso, utilizzato per tenerlo adeso al passepartout.","L'album al quale appartiene la presente tavola è ben noto per le preziose vedute di Faenza e territori limitrofi, un vero inventario di luoghi con valore conoscitivo non certo marginale per uno scenografo. L'inesauribile vena di Romolo, infatti, è stimolata tanto dal sogno romantico e dal verosimile teatrale quanto dal vero, poichè è il reale a fornire pretesto e soggetto al verosimile. Nello spazio davanti al palazzo vescovile vediamo, circondata da una cancellata, la fonte che riceveva acqua dalla conduttura del Fonte monumentale della piazza. Era uno dei pochissimi allacciamenti all'opera idraulica pubblica, vanto di Faenza nel secolo XVIII. ","La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. L'iscrizione sul verso si riferisce al disegno successivo all'interno dell'album originario, mentre l'iscrizione relativa a questo disegno lo definisce come Veduta della Piazza e Palazzo Vescovile in Faenza.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219465-album7-tav29-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219465-album7-tav29-v.jpg,1823,1842
204985,disegno,"Chiostro dei Servi, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219456 Album 7 - tav. 20,Liverani Romolo,21,28,cm.,carta/ penna/ acquarello,buono,"Macchiato e sfrangiato lungo il lato superiore a causa del nastro adesivo, ora rimosso.","""E' qui rappresentato il primo chiostro dell'ex convento dei Servi di Maria, convento che era stato acquistato dai Caldesi dopo la soppressione napoleonica. A sinistra si vede il loggiato, che oggi dà accesso alla Biblioteca comunale, con le colonne nella loro forma originale; in fondo, sopra al chiostro, s'erge la parte mediana ed absidale della chiesa che dopo la soppressione dell'ordine religioso, divenne la parrocchiale dei Ss. Filippo e Giacomo e tale rimase fino al 1944 quando i tedeschi in ritirata minarono il settecentesco campanile, il più alto di Faenza, che nel crollo travolse tutta la parte absidale della chiesa. L'ex convento, acquistato dall'Amministrazione comunale nel 1823 fu destinato a sede del pubblico Ginnasio, con annessa Biblioteca e Pinacoteca: nell'angolo a sinistra, sotto il portico, si intravvede lo schizzo di un ragazzo con la cartella sotto il braccio a testimoniare l'uso dell'immobile. Il Ginnasio vi rimase fino al 1873, poi fu trasferito nella nuova sede dell'ex convento dei Gesuiti e al suo posto vennero sistemate le scuole elementari. Nel disegno le arcate dei lati nord ed est del chiostro si vedono già murate, come sono tuttora, perchè segnavano il confine della parte di uso parrocchiale."" Ennio Golfieri","La prima carta dell'album originale reca il seguente testo ms autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Il disegno in origine apparteneva ad un album; tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. L'iscrizione sul verso si riferisce al disegno successivo all'interno dell'album originario, mentre l'iscrizione relativa a questo disegno è: Veduta dello stradello dei Cappuccini che conduce alle Bocche dei Canali fuori di Faenza. Mezza mattina.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219456-album7-tav20-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219456-album7-tav20-v.jpg,1823,1842
205136,disegno,"Veduta di giardino con salice piangente presso la Villa Gessi di Sarna, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219438 Album 7 - tav. 2 bis,Liverani Romolo,22,29,cm.,carta/ penna/ acquarello,buono,"Macchiato lungo il margine superiore a causa del nastro adesivo, ora asportato, utilizzato per tenerlo adeso al passepartout.","L'iscrizione relativa a questo disegno lo descrive come Altra veduta nella Villeggiatura Gessi in Sarna, Faenza.","La prima carta dell'album originale reca il seguente testo ms autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Il disegno in origine apparteneva ad un album; tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. L'iscrizione sul verso si riferisce al disegno successivo all'interno dell'album originario. ",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219438-album7-tav2bis-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219438-album7-tav2bis-v.jpg,1823,1842
205137,disegno,"Villa Gessi a Sarna, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219439 Album 7 - tav. 3,Liverani Romolo,22,29,cm.,carta/ penna/ acquarello,buono,"Macchiato lungo il lato superiore, causa il nastro adesivo, ora rimosso, utilizzato per tenerlo adeso al passepartout.",L'scrizione relativa a questo disegno lo descrive come Altra veduta della Villeggiatura Gessi in Sarna.,"La prima carta dell'album originale reca il seguente testo ms autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Il disegno in origine apparteneva ad un album; tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. L'iscrizione sul verso si riferisce al disegno successivo all'interno dell'album originario. ",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219439-album7-tav3-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219439-album7-tav3-v.jpg,1823,1842
205185,disegno,"Mulino di Batticuculo, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219451 Album 7 - tav. 15,Liverani Romolo,21,29,cm.,carta/ penna/ acquarello,buono,"Macchiato e sfrangiato lungo il lato superiore, causa il nastro adesivo, ora rimosso, utilizzato per tenerlo adeso al passepartout.","E' qui raffiugurato uno dei più antichi mulini di Faenza detto di Batticuculo, alle porte della città; esso era posto lungo la “canaletta”, canale secondario che si staccava da quello principale in località “Bocche dei canali”, presso S. Prospero, sfociando poi nel Lamone, nel luogo dove, ai primi dell'Ottocento, sarà costruito il Ponte Rosso.
Il presente disegno mostra il lato a valle, e in esso sono riconoscibili chiaramente, sotto gli archi laterali, le due ruote a pale di legno, dette “ritrecini”, che servivano ad azionare le macine; mentre sotto l'arco centrale veniva scaricato il troppo pieno dell'acqua.
","La prima carta dell'album originale reca il seguente testo ms autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Il disegno in origine apparteneva ad un album; tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. L'iscrizione sul verso si riferisce al disegno successivo all'interno dell'album originario. ",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219451-album7-tav15-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219451-album7-tav15-v.jpg,1823,1842
205186,disegno,"Porta Ravegnana, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219452 Album 7 - tav. 16,Liverani Romolo,21,28,cm.,carta/ penna/ acquarello,buono,"Macchiato e sfrangiato lungo il lato superiore, causa il nastro adesivo, ora rimosso, utilizzato per tenerlo adeso al passepartout",,"La prima carta dell'album originale reca il seguente testo ms autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Il disegno in origine apparteneva ad un album; tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. L'iscrizione sul verso si riferisce al disegno successivo all'interno dell'album originario, mantre l'iscrizione relativa a questo disegno è: Veduta esterna di Porta Ravegnana in Faenza. ",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219452-album7-tav16-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219452-album7-tav16-v.jpg,1823,1842
205256,disegno,"Veduta esterna delle carceri pubbliche dette di S. Domenico, Faenza.",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219468 Album 7 - tav. 32,Liverani Romolo,23,28,cm.,carta/ penna/ acquarello,buono,"Macchiato e sfrangiato lungo il margine superiore a causa del nastro adesivo, ora rimosso.
","L'antica chiesa di S. Andrea in Vineis dell'Ordine dei Domenicani, era stata rifatta dall'architetto Francesco Tadolini, bolognese, nel 1760-65. Durante la costruzione della cupola, causa un crollo, morì il capomastro costruttore Pietro Tomba, avo del più conosciuto Pietro il giovane.
In questa specifica tavola è rappresentata la parte retrostante del convento, sulle mura carceri, così chiamate in seguito a tale utilizzazione del convento dopo la soppressione all'epoca del dominio francese.","La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. L'iscrizione sul verso del disegno si riferisce al disegno successivo all'interno dell'album originario, mentre  l'iscrizione relativa a questo disegno lo definisce: Veduta esterna delle carceri pubbliche dette di S. Domenico in Faenza.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219468-album7-tav32-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219468-album7-tav32-v.jpg,1823,1842
205266,disegno,,Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219471 Album 7 - tav. 35,Liverani Romolo,28,21,cm.,carta/ penna/ acquarello,buono,"Macchiato e sfrangiato lungo il lato sinistro, a causa del nastro adesivo, ora rimosso, utilizzato per tenerlo adeso al passepartout.",,"La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. 
Il presente foglio è suddiviso in due parti, ognuna delle quali reca un disegno: 1) Veduta degli avanzi del Castello di Riolo, 6. miglia sopra Faenza e 2) Nelle vicinanze di Faenza.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219471-album7-tav35-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219471-album7-tav35-v.jpg,1823,1842
205268,disegno,Cortile della cisterna dei frati cappuccini fuori Faenza.,Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219475 Album 7 - tav. 39,Liverani Romolo,22,29,cm.,carta/ penna/ acquarello,buono,"Macchiato lungo il lato superiore a causa del nastro adesivo, ora rimosso.","Il convento dei Cappuccini, costruito alla fine del Cinquecento nelle vicinanze della città, ma in aperta campagna, lungo il canale che alimentava i molini entro l'abitato, ebbe varie aggiunte di carattere settecentesco, come il portichetto della chiesa e il pilastro di testata del muro: si era mantenuto fino a circa la metà del Ventesimo secolo, quale lo disegnò Liverani nella prima metà dell'Ottocento. E' rimasta riconoscibile solo la parte retrostante del Convento con il muro della clausura e le cappelle. Ora tutto è mutato e la zona rientra nella fascia urbanizzata.
In questa tavola la vista si apre sul cortile dei frati Cappuccini di Faenza e, come sempre accade con Liverani, la veduta acquista un valore conoscitivo non certo marginale per uno scenografo. L'inesauribile vena di Romolo, infatti è stimolata tanto dal sogno romantico e dal verosimile teatrale quanto dal vero, poichè è il reale a fornire pretesto e soggetto al verosimile. ","La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. L'iscrizione sul verso del disegno si riferisce al disegno successivo all'interno dell'album originario, mentre l'iscrizione relativa a questo disegno lo definisce: Cortile della cisterna dei frati cappuccini, fuori di Faenza.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219475-album7-tav39-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219475-album7-tav39-v.jpg,1823,1842
206948,disegno,"Veduta di Brisighella comprendente: il Torrione, la Rocca, il Monticino, Rontana e la Torre di Calamello.",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,"898 Album 2 - tav. 86, dis. 122",Liverani Romolo,"21,5",31,cm.,carta/ penna/ acquarello,discreto,"Evidenti restauri con carta giapponese ad integrazione delle lacune in corrispondenza del lato sinistro, dell'angolo inferiore destro e lungo la piegatura centrale, quest'ultima dovuta alla antica legatura. ",,"Il disegno in origine apparteneva ad un album; tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 2. Sull'altro lato della tavola sono raffiugurati una lunetta con bassorilievo della pieve del Tho ed una veduta di Brisighella con ponte sul Lamone.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/898-album2-tav87.jpg,,1830,1840
212122,disegno,Interno di un teatro.,Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219128 Album 5 - tav. 8,Liverani Romolo,21,28,cm.,carta/ penna/ acquarello,buono,Macchiato lungo il margine superiore a causa del nastro adesivo utilizzato per fissarlo al passe-par-tout.,L'iscrizione relativa a questo disegno lo definisce come interno di un teatro.,"Il disegno appartiene all'album sciolto n. 5. Esso contiene disegni a penna acquarellati non sempre d'invenzione, ma studi da stampe di altri scenografi: Angelo Belloni, Pietro Piani, Antonio Basoli, Francesco Fontanesi, Clemente Caldesi, Pelagalli, oltre a bozzetti per prospettive dipinte. L'iscrizione sul verso si riferisce alla tavola successiva.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_07/219128-album5-tav8-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_07/219128-album5-tav8-v.jpg,1824,1825
205276,disegno,"Veduta della piazza di S. Rocco, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219480 Album 7 - tav. 44,Liverani Romolo,21,29,cm.,carta/ penna/ acquarello,discreto,"Macchiato lungo il margine superiore a causa del nastro adesivo, ora rimosso. Piccola lacuna lungo il margine inferiore, sulla parte destra.","""Questa veduta schizzata da R. Liverani rappresenta la chiesa di S. Rocco con la piazzetta omonima, così come si vedeva nella prima metà del secolo scorso, cioè con l'incompleta facciata cinquecentesca e il campanile mozzo. Inoltre, a sinistra, a ridosso del fabbricato che era sede della Confraternita, si vede il capannone col tetto spiovente che racchiudeva le ultime arcate di quello che fu l'antico portico della Fiera e che univa S. Rocco alla primitiva facciata di S. Maria Vecchia. Nella trasformazione, eseguita poco dopo la metà del secolo scorso, che volle essere anche ammodernamento della chiesa, auspice, probabilmente, lo stesso Liverani (vedi decorazioni all'interno della chiesa) fu costruita la cella sul tronco del campanile e uniformata la facciata, tirando su una cortina in mattoni sulle sagomature e cornici cinquecentesche; eliminato il timpano, l'occhio rotondo si dilatò in ovale accecato e rimase solo il vano della finestra centrale. Capannone e ultime due arcate dell'antico portico furono demolite circa trentacinque anni fa. Si noti l'originale sagomatura a forma di croce sul monte che avevano le valve della porta della chiesa in cui la porticina di uso giornaliero era racchiusa nella parte inferiore."" E. Golfieri. ","La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. L'iscrizione sul verso del disegno si riferisce al disegno successivo all'interno dell'album originario, mentre l'iscrizione relativa a questo disegno lo definisce: Veduta della piazza di S. Rocco in Faenza.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219480-album7-tav44-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219480-album7-tav44-v.jpg,1823,1842
